lind	locus	pvalue	qvalue	outlier	PC
4984	L5836	0.87765030965601	0.978708113811312	0	0
4985	L5837	0.41451252931366	0.977782934914601	0	0
4986	L5838	0.902099398434336	0.987269581608303	0	0
4987	L5839	NA	NA	0	0
4988	L5840	0.316884159746692	0.977782934914601	0	0
4989	L5841	NA	NA	0	0
4990	L5842	0.320199206285125	0.977782934914601	0	0
4991	L5843	0.46178352380399	0.977782934914601	0	0
4992	L5845	0.686521597734926	0.977782934914601	0	0
4993	L5846	5.30185687643977e-06	8.68285250565669e-05	1	2
4994	L5847	0.000115215098208832	0.00140885119386112	1	2
4995	L5849	0.887241213334997	0.981907220237664	0	0
4996	L5850	0.848479170400672	0.977782934914601	0	0
4997	L5851	0.845492129295808	0.977782934914601	0	0
4998	L5852	0.917020335408222	0.993865295372104	0	0
4999	L5853	3.01809605704528e-05	0.000413910316394782	1	2
5000	L5854	0.139075898702364	0.720185610446218	0	0
5001	L5855	NA	NA	0	0
5002	L5856	0.371451067929325	0.977782934914601	0	0
5003	L5857	2.31801632992347e-09	6.44445627980004e-08	1	2
5004	L5858	0.581285692976992	0.977782934914601	0	0
5005	L5859	0.0115786023285204	0.10096144066834	0	0
5006	L5860	NA	NA	0	0
5007	L5861	0.0288687216765734	0.209227490240726	0	0
5008	L5862	NA	NA	0	0
5009	L5864	0.000245811946608168	0.00282115481127049	1	2
5010	L5865	0.943527903154798	0.999999909923171	0	0
5011	L5866	0.0102046227205447	0.0906984779499662	0	0
5012	L5867	0.509402835251106	0.977782934914601	0	0
5013	L5868	0.0173453720451098	0.139695880352299	0	0
5014	L5869	0.684372753882094	0.977782934914601	0	0
5015	L5870	0.270675130341247	0.977782934914601	0	0
5016	L5871	0.88498710771887	0.981148215639832	0	0
5017	L5872	0.707300516899472	0.977782934914601	0	0
5018	L5873	NA	NA	0	0
5019	L5876	0.192518756420244	0.865960629448137	0	0
5020	L5877	0.974676851359141	0.999999909923171	0	0
5021	L5878	2.93044452033844e-05	0.000403641727985737	1	2
5022	L5881	0.504431909671637	0.977782934914601	0	0
5023	L5882	0.605312561206731	0.977782934914601	0	0
5024	L5883	0.590312758669181	0.977782934914601	0	0
5025	L5884	1.85887822781474e-11	6.87231235883168e-10	1	2
5026	L5887	NA	NA	0	0
5027	L5888	0.43281493829131	0.977782934914601	0	0
5028	L5889	1.34253733572352e-19	2.46856388841607e-17	1	2
5029	L5890	0.105603152783944	0.595161784889135	0	0
5030	L5891	3.61374817372406e-14	2.00935962453214e-12	1	2
5031	L5892	0.843230964229409	0.977782934914601	0	0
5032	L5893	0.89805702749447	0.985327960456142	0	0
5033	L5894	7.91155657824326e-20	1.56816840101868e-17	1	2
5034	L5895	0.383105942446249	0.977782934914601	0	0
5035	L5896	0.30765161152428	0.977782934914601	0	0
5036	L5897	0.933097107884664	0.999993914720396	0	0
5037	L5898	0.758975290912226	0.977782934914601	0	0
5038	L5899	0.841731807067938	0.977782934914601	0	0
5039	L5900	0.809533085572778	0.977782934914601	0	0
5040	L5901	0.408831934131361	0.977782934914601	0	0
5041	L5902	0.146331742325331	0.742057596569374	0	0
5042	L5903	0.836102851871526	0.977782934914601	0	0
5043	L5904	1.9898714695653e-20	4.83642235434516e-18	1	2
5044	L5906	0.991939864431859	0.999999909923171	0	0
5045	L5907	0.789765857489628	0.977782934914601	0	0
5046	L5908	0.0449344055547944	0.29721363948234	0	0
5047	L5909	0.208316280752721	0.905039053471505	0	0
5048	L5910	0.336989502854869	0.977782934914601	0	0
5049	L5911	NA	NA	0	0
5050	L5912	0.679039788245054	0.977782934914601	0	0
5051	L5913	0.986395245304973	0.999999909923171	0	0
5052	L5914	0.323413957478348	0.977782934914601	0	0
5053	L5916	0.472724325554034	0.977782934914601	0	0
5054	L5917	NA	NA	0	0
5055	L5918	NA	NA	0	0
5056	L5919	0.470804733108378	0.977782934914601	0	0
5057	L5920	NA	NA	0	0
5058	L5921	0.085385512743764	0.504782217223072	0	0
5059	L5922	0.807805614810929	0.977782934914601	0	0
5060	L5923	0.00943823090523272	0.0843831747925514	0	0
5061	L5924	0.303756627649406	0.977782934914601	0	0
5062	L5926	NA	NA	0	0
5063	L5928	8.81625719859784e-19	1.33791515356189e-16	1	2
5064	L5930	NA	NA	0	0
5065	L5931	0.362940436898717	0.977782934914601	0	0
5066	L5932	0.581435011047464	0.977782934914601	0	0
5067	L5933	NA	NA	0	0
5068	L5934	NA	NA	0	0
5069	L5936	0.252516208445809	0.977782934914601	0	0
5070	L5937	0.805971103911606	0.977782934914601	0	0
5071	L5938	0.696105050561348	0.977782934914601	0	0
5072	L5939	NA	NA	0	0
5073	L5940	NA	NA	0	0
5074	L5941	NA	NA	0	0
5075	L5942	0.41566378494263	0.977782934914601	0	0
5076	L5943	0.273895830289374	0.977782934914601	0	0
5077	L5944	0.0893943028381688	0.523001820241085	0	0
5078	L5946	0.493565409979398	0.977782934914601	0	0
5079	L5947	0.669219107675612	0.977782934914601	0	0
5080	L5948	NA	NA	0	0
5081	L5949	0.279731734608269	0.977782934914601	0	0
5082	L5950	0.000272298037954876	0.00309245144281302	1	2
5083	L5951	0.675929446593357	0.977782934914601	0	0
5084	L5952	0.00373086143298566	0.0363077279527073	1	2
5085	L5954	0.000262106379346318	0.00298940626683402	1	2
5086	L5955	NA	NA	0	0
5087	L5956	0.611738152628106	0.977782934914601	0	0
5088	L5957	7.85269382216615e-11	2.67022324567435e-09	1	2
5089	L5958	0.128441115608838	0.682312236652525	0	0
5090	L5960	5.3527181665109e-05	0.000696434525355998	1	2
5091	L5961	0.54641020153455	0.977782934914601	0	0
5092	L5962	0.0576047606427714	0.366242342088839	0	0
5093	L5963	0.252700829929992	0.977782934914601	0	0
5094	L5965	0.361783269259049	0.977782934914601	0	0
5095	L5966	0.000209461260371738	0.00244678914972727	1	2
5096	L5967	0.884582197151628	0.980855764506984	0	0
5097	L5970	0.401516785004342	0.977782934914601	0	0
5098	L5971	3.22246914235477e-05	0.000439510391032625	1	2
5099	L5972	0.367306638783786	0.977782934914601	0	0
5100	L5973	0.535370156000632	0.977782934914601	0	0
5101	L5974	0.0354932054106852	0.24566020203787	0	0
5102	L5975	0.664688656475362	0.977782934914601	0	0
5103	L5976	0.143267136904884	0.73404082102653	0	0
5104	L5977	2.6496938160983e-11	9.6119164401929e-10	1	2
5105	L5978	2.44873086244296e-18	3.22342026256127e-16	1	2
5106	L5979	NA	NA	0	0
5107	L5980	5.24332683448505e-18	6.34899282759668e-16	1	2
5108	L5982	0.589703894009582	0.977782934914601	0	0
5109	L5983	0.669033542330657	0.977782934914601	0	0
5110	L5984	0.563280634493375	0.977782934914601	0	0
5111	L5985	0.263204939678575	0.977782934914601	0	0
5112	L5986	0.0191256933051609	0.150613209549275	0	0
5113	L5987	0.8922473417409	0.983044502462871	0	0
5114	L5988	NA	NA	0	0
5115	L5989	0.105698596042824	0.595338348408466	0	0
5116	L5990	0.626026120466244	0.977782934914601	0	0
5117	L5991	0.511196945937158	0.977782934914601	0	0
5118	L5992	0.00185930154655406	0.018876554877548	1	2
5119	L5993	0.45232648010706	0.977782934914601	0	0
5120	L5994	NA	NA	0	0
5121	L5995	0.498066285945445	0.977782934914601	0	0
5122	L5996	6.02091366617317e-06	9.66460931763741e-05	1	2
5123	L5997	0.115214435131523	0.632632651238852	0	0
5124	L5998	0.579129258728301	0.977782934914601	0	0
5125	L5999	0.643903246183823	0.977782934914601	0	0
5126	L6000	0.674901225920627	0.977782934914601	0	0
5127	L6001	0.184457167353712	0.845568589879462	0	0
5128	L6002	0.918476889956668	0.994386328572787	0	0
5129	L6003	0.128939487764758	0.6843165972512	0	0
5130	L6004	NA	NA	0	0
5131	L6005	0.854159118486563	0.977782934914601	0	0
5132	L6008	0.553556393646381	0.977782934914601	0	0
5133	L6009	0.0332626889327471	0.233760357086113	0	0
5134	L6010	0.983670656535992	0.999999909923171	0	0
5135	L6011	0.781808889995449	0.977782934914601	0	0
5136	L6012	NA	NA	0	0
5137	L6013	0.415524542362725	0.977782934914601	0	0
5138	L6014	0.683829032714115	0.977782934914601	0	0
5139	L6015	5.99653674792255e-16	4.51064166804771e-14	1	2
5140	L6016	0.283662099048876	0.977782934914601	0	0
5141	L6017	0.33520818962903	0.977782934914601	0	0
5142	L6018	0.720873742662778	0.977782934914601	0	0
5143	L6019	0.0557222653069364	0.355836119799091	0	0
5144	L6020	0.324530236513101	0.977782934914601	0	0
5145	L6021	0.22942632911078	0.946858332504227	0	0
5146	L6022	NA	NA	0	0
5147	L6023	0.0351134604144864	0.243955013259543	0	0
5148	L6024	0.151886805956871	0.760025581490298	0	0
5149	L6025	NA	NA	0	0
5150	L6026	0.667377051092409	0.977782934914601	0	0
5151	L6027	0.0467172366751178	0.307193454859734	0	0
5152	L6028	0.630656312768476	0.977782934914601	0	0
5153	L6029	0.607521945291728	0.977782934914601	0	0
5154	L6030	0.502340032633548	0.977782934914601	0	0
5155	L6032	0.214048416182175	0.917233287696861	0	0
5156	L6033	0.314631532032703	0.977782934914601	0	0
5157	L6034	0.928264774600619	0.998268836358369	0	0
5158	L6035	NA	NA	0	0
5159	L6036	3.55526112917286e-11	1.26590609386286e-09	1	2
5160	L6037	0.0033151598348672	0.0325815708657536	1	1
5161	L6038	0.336078958502126	0.977782934914601	0	0
5162	L6039	NA	NA	0	0
5163	L6040	NA	NA	0	0
5164	L6041	0.99684119286242	0.999999909923171	0	0
5165	L6044	0.84653914810543	0.977782934914601	0	0
5166	L6045	1.69382467637957e-14	9.87647569690315e-13	1	2
5167	L6047	0.378409226936519	0.977782934914601	0	0
5168	L6050	0.750597797649755	0.977782934914601	0	0
5169	L6051	0.417442070514061	0.977782934914601	0	0
5170	L6052	0.969699495217608	0.999999909923171	0	0
5171	L6053	0.846698151620736	0.977782934914601	0	0
5172	L6054	0.500350687357268	0.977782934914601	0	0
5173	L6055	0.473451976002688	0.977782934914601	0	0
5174	L6057	NA	NA	0	0
5175	L6059	NA	NA	0	0
5176	L6060	0.455403550944658	0.977782934914601	0	0
5177	L6061	0.562974744892019	0.977782934914601	0	0
5178	L6062	0.975792702116217	0.999999909923171	0	0
5179	L6063	0.739969725180786	0.977782934914601	0	0
5180	L6065	NA	NA	0	0
5181	L6066	NA	NA	0	0
5182	L6067	1.42680972346291e-05	0.000209570970032896	1	2
5183	L6070	0.870220917509611	0.977782934914601	0	0
5184	L6071	0.762049241065752	0.977782934914601	0	0
5185	L6072	0.960889261396537	0.999999909923171	0	0
5186	L6073	0.685127513689029	0.977782934914601	0	0
5187	L6074	0.126086530715811	0.673288124682832	0	0
5188	L6076	0.639843201360453	0.977782934914601	0	0
5189	L6077	NA	NA	0	0
5190	L6079	NA	NA	0	0
5191	L6080	0.921139551967448	0.995283689921693	0	0
5192	L6082	0.950022181062528	0.999999909923171	0	0
5193	L6083	1.50138739680939e-15	1.03642269373648e-13	1	2
5194	L6084	NA	NA	0	0
5195	L6085	0.978697106953954	0.999999909923171	0	0
5196	L6086	5.87340051138654e-06	9.45840660665918e-05	1	2
5197	L6087	0.995212873135524	0.999999909923171	0	0
5198	L6088	NA	NA	0	0
5199	L6091	0.635514581133154	0.977782934914601	0	0
5200	L6093	0.34882465388365	0.977782934914601	0	0
5201	L6094	0.864013048248461	0.977782934914601	0	0
5202	L6095	0.389882849544362	0.977782934914601	0	0
5203	L6096	0.345425389126426	0.977782934914601	0	0
5204	L6097	0.999634918702062	0.999999909923171	0	0
5205	L6098	1.59718367917212e-11	5.96831475468704e-10	1	2
5206	L6099	0.513782215720745	0.977782934914601	0	0
5207	L6100	4.16722485346304e-06	7.05403790100086e-05	1	2
5208	L6101	8.17728978735992e-08	1.89451449793555e-06	1	2
5209	L6102	0.362106724739764	0.977782934914601	0	0
5210	L6103	0.852047279090265	0.977782934914601	0	0
5211	L6104	0.84085989815764	0.977782934914601	0	0
5212	L6105	0.00055255952842247	0.00601395199866511	1	2
5213	L6106	0.849206410654668	0.977782934914601	0	0
5214	L6107	NA	NA	0	0
5215	L6108	0.596993338565027	0.977782934914601	0	0
5216	L6109	0.402536206875248	0.977782934914601	0	0
5217	L6111	0.258034311413821	0.977782934914601	0	0
5218	L6112	0.636732663515116	0.977782934914601	0	0
5219	L6113	0.113970260494234	0.627387057293781	0	0
5220	L6114	0.0950538925242855	0.548905429213023	0	0
5221	L6115	0.154633276213318	0.768016147505699	0	0
5222	L6116	0.416221994833142	0.977782934914601	0	0
5223	L6118	6.83712380566496e-05	0.000874185895858972	1	2
5224	L6119	0.0483700861519535	0.316321189355547	0	0
5225	L6120	9.86576659854276e-09	2.52656684474987e-07	1	2
5226	L6121	0.405142328253603	0.977782934914601	0	0
5227	L6122	0.434875039908923	0.977782934914601	0	0
5228	L6123	0.340099068924172	0.977782934914601	0	0
5229	L6124	NA	NA	0	0
5230	L6125	0.306584760509308	0.977782934914601	0	0
5231	L6126	0.00120574409128847	0.0125380067805078	1	2
5232	L6127	0.762674416234356	0.977782934914601	0	0
5233	L6128	0.0241466524551468	0.181887618839984	0	0
5234	L6129	0.179150813475048	0.833834826628908	0	0
5235	L6130	0.718964512239517	0.977782934914601	0	0
5236	L6132	0.389904663728408	0.977782934914601	0	0
5237	L6133	0.536855507188733	0.977782934914601	0	0
5238	L6134	0.057951110089461	0.368107654510866	0	0
5239	L6135	0.64252895047076	0.977782934914601	0	0
5240	L6136	0.466386429808255	0.977782934914601	0	0
5241	L6138	0.842424546934639	0.977782934914601	0	0
5242	L6139	5.583138783588e-07	1.13332499420123e-05	1	2
5243	L6140	0.918993076489589	0.99457177493257	0	0
5244	L6141	0.0018538887189434	0.0188271013327648	1	2
5245	L6142	0.475555386961167	0.977782934914601	0	0
5246	L6143	0.34375978372255	0.977782934914601	0	0
5247	L6145	0.845283410341351	0.977782934914601	0	0
5248	L6146	NA	NA	0	0
5249	L6147	0.4484907073688	0.977782934914601	0	0
5250	L6148	0.240537621206613	0.96348126004751	0	0
5251	L6149	0.343191824296723	0.977782934914601	0	0
5252	L6150	0.849082255679197	0.977782934914601	0	0
5253	L6151	0.311349981632171	0.977782934914601	0	0
5254	L6153	0.346817216549727	0.977782934914601	0	0
5255	L6154	0.966828486121007	0.999999909923171	0	0
5256	L6155	0.279978480578452	0.977782934914601	0	0
5257	L6156	0.380718062545701	0.977782934914601	0	0
5258	L6157	NA	NA	0	0
5259	L6158	0.738544319967939	0.977782934914601	0	0
5260	L6159	NA	NA	0	0
5261	L6160	NA	NA	0	0
5262	L6161	0.999287687544227	0.999999909923171	0	0
5263	L6162	0.784696187120918	0.977782934914601	0	0
5264	L6163	0.60489682267009	0.977782934914601	0	0
5265	L6164	NA	NA	0	0
5266	L6165	0.30833081449723	0.977782934914601	0	0
5267	L6166	0.193252119791406	0.867911303565644	0	0
5268	L6167	NA	NA	0	0
5269	L6168	0.823857351404107	0.977782934914601	0	0
5270	L6169	0.313381995901051	0.977782934914601	0	0
5271	L6170	0.513487550659842	0.977782934914601	0	0
5272	L6171	0.538488499966558	0.977782934914601	0	0
5273	L6172	NA	NA	0	0
5274	L6174	0.215746861097366	0.921046992055238	0	0
5275	L6175	NA	NA	0	0
5276	L6176	NA	NA	0	0
5277	L6177	0.029599458896872	0.213693545292882	0	0
5278	L6178	0.837442676532264	0.977782934914601	0	0
5279	L6179	NA	NA	0	0
5280	L6180	0.840562519592387	0.977782934914601	0	0
5281	L6181	0.743441632799629	0.977782934914601	0	0
5282	L6182	0.555761638833001	0.977782934914601	0	0
5283	L6183	0.865954868917988	0.977782934914601	0	0
5284	L6184	0.494030297072731	0.977782934914601	0	0
5285	L6185	NA	NA	0	0
5286	L6186	0.173973290154902	0.820119340675958	0	0
5287	L6187	NA	NA	0	0
5288	L6188	0.986496745413054	0.999999909923171	0	0
5289	L6189	0.389940244660479	0.977782934914601	0	0
5290	L6190	0.585213229037197	0.977782934914601	0	0
5291	L6192	0.18134149909552	0.83845696701867	0	0
5292	L6194	0.817877985071841	0.977782934914601	0	0
5293	L6195	0.564627874664127	0.977782934914601	0	0
5294	L6196	0.227303068820024	0.942179895948648	0	0
5295	L6197	0.38945329523493	0.977782934914601	0	0
5296	L6198	0.416205340214507	0.977782934914601	0	0
5297	L6199	0.0494414678791219	0.321630604964724	0	0
5298	L6200	0.447198685768889	0.977782934914601	0	0
5299	L6201	NA	NA	0	0
5300	L6202	0.459385745105291	0.977782934914601	0	0
5301	L6203	0.357135886977796	0.977782934914601	0	0
5302	L6204	0.871668264875498	0.977782934914601	0	0
5303	L6206	1.19471043451531e-16	1.05377099036233e-14	1	2
5304	L6207	0.994646777250812	0.999999909923171	0	0
5305	L6208	0.993841375945761	0.999999909923171	0	0
5306	L6209	0.776195163656614	0.977782934914601	0	0
5307	L6210	0.492664843540613	0.977782934914601	0	0
5308	L6211	NA	NA	0	0
5309	L6212	0.777733244314782	0.977782934914601	0	0
5310	L6213	0.858180582064408	0.977782934914601	0	0
5311	L6214	0.464175945861481	0.977782934914601	0	0
5312	L6215	0.426959765394948	0.977782934914601	0	0
5313	L6216	0.194331608377517	0.870397223138995	0	0
5314	L6217	0.532347053861185	0.977782934914601	0	0
5315	L6218	0.647152360175029	0.977782934914601	0	0
5316	L6219	0.878418381399014	0.979102215325373	0	0
5317	L6220	0.725819902402412	0.977782934914601	0	0
5318	L6221	0.446839654949199	0.977782934914601	0	0
5319	L6222	NA	NA	0	0
5320	L6223	0.812998081615183	0.977782934914601	0	0
5321	L6224	0.0254164510244252	0.189624840274973	0	0
5322	L6225	0.806792956494168	0.977782934914601	0	0
5323	L6226	0.96499054396901	0.999999909923171	0	0
5324	L6227	6.41034505831861e-06	0.000102282971288654	1	2
5325	L6228	0.373619961446022	0.977782934914601	0	0
5326	L6229	0.882452857562268	0.980107013628737	0	0
5327	L6230	NA	NA	0	0
5328	L6231	0.332369657914981	0.977782934914601	0	0
5329	L6232	0.863243309548798	0.977782934914601	0	0
5330	L6233	0.7340682797321	0.977782934914601	0	0
5331	L6234	0.111805029124421	0.619688735587221	0	0
5332	L6235	0.842945826779893	0.977782934914601	0	0
5333	L6236	NA	NA	0	0
5334	L6237	NA	NA	0	0
5335	L6238	NA	NA	0	0
5336	L6239	0.522166876451408	0.977782934914601	0	0
5337	L6240	0.44248950086591	0.977782934914601	0	0
5338	L6242	1.9607836123173e-08	4.91284441926827e-07	1	2
5339	L6243	0.0171096586037621	0.138342218659363	0	0
5340	L6244	NA	NA	0	0
5341	L6246	0.301350449741715	0.977782934914601	0	0
5342	L6247	0.326276674500627	0.977782934914601	0	0
5343	L6248	0.85994457431618	0.977782934914601	0	0
5344	L6249	0.345478064229948	0.977782934914601	0	0
5345	L6250	NA	NA	0	0
5346	L6251	1.47878602617167e-11	5.54975939325246e-10	1	2
5347	L6252	0.984926066013208	0.999999909923171	0	0
5348	L6253	0.860596059867221	0.977782934914601	0	0
5349	L6254	0.486321024065742	0.977782934914601	0	0
5350	L6256	NA	NA	0	0
5351	L6257	0.416805027151164	0.977782934914601	0	0
5352	L6258	NA	NA	0	0
5353	L6259	0.427181628038178	0.977782934914601	0	0
5354	L6260	NA	NA	0	0
5355	L6261	NA	NA	0	0
5356	L6262	0.412416396816339	0.977782934914601	0	0
5357	L6263	0.750769281401097	0.977782934914601	0	0
5358	L6264	0.792312437065203	0.977782934914601	0	0
5359	L6265	NA	NA	0	0
5360	L6267	0.568640082512639	0.977782934914601	0	0
5361	L6268	0.857803223863469	0.977782934914601	0	0
5362	L6269	0.672038929120765	0.977782934914601	0	0
5363	L6270	0.75393397930661	0.977782934914601	0	0
5364	L6271	NA	NA	0	0
5365	L6272	0.994675615165498	0.999999909923171	0	0
5366	L6273	0.244102246110282	0.967775948054066	0	0
5367	L6274	NA	NA	0	0
5368	L6275	NA	NA	0	0
5369	L6276	0.837554481534931	0.977782934914601	0	0
5370	L6277	0.717166004080737	0.977782934914601	0	0
5371	L6278	0.836014628423978	0.977782934914601	0	0
5372	L6279	0.196397147848739	0.875923213814087	0	0
5373	L6280	0.405170043616727	0.977782934914601	0	0
5374	L6281	0.193726111794858	0.869289210126155	0	0
5375	L6282	6.97049987129968e-09	1.82408743620035e-07	1	2
5376	L6283	0.411286613802793	0.977782934914601	0	0
5377	L6284	0.460980706676441	0.977782934914601	0	0
5378	L6285	0.308410140904912	0.977782934914601	0	0
5379	L6287	0.143848690575962	0.735004592494426	0	0
5380	L6288	0.000785290995667544	0.00836562515417041	1	2
5381	L6289	0.00568050557084836	0.0536874978509987	0	0
5382	L6290	0.168098920992374	0.804873753420635	0	0
5383	L6291	NA	NA	0	0
5384	L6292	0.465926062380719	0.977782934914601	0	0
5385	L6293	4.7443025309422e-05	0.000624996215145198	1	2
5386	L6294	0.0172287308833353	0.139078479827565	0	0
5387	L6296	0.713899379121869	0.977782934914601	0	0
5388	L6297	2.03406885067375e-21	8.0332981701642e-19	1	2
5389	L6298	0.148356337653467	0.747787507421933	0	0
5390	L6301	NA	NA	0	0
5391	L6302	NA	NA	0	0
5392	L6303	NA	NA	0	0
5393	L6304	0.79044665147352	0.977782934914601	0	0
5394	L6307	0.425078472079319	0.977782934914601	0	0
5395	L6308	0.136285702595172	0.711568620280562	0	0
5396	L6309	0.344165520193023	0.977782934914601	0	0
5397	L6310	0.530787776254882	0.977782934914601	0	0
5398	L6312	0.791983706380562	0.977782934914601	0	0
5399	L6313	NA	NA	0	0
5400	L6314	0.821297019159323	0.977782934914601	0	0
5401	L6315	0.72512800119091	0.977782934914601	0	0
5402	L6316	1.45315185830449e-14	8.53039415199286e-13	1	2
5403	L6317	0.144876488187989	0.73769197326139	0	0
5404	L6318	5.15356229005343e-23	5.77730957109474e-20	1	2
5405	L6319	NA	NA	0	0
5406	L6320	NA	NA	0	0
5407	L6321	0.475152486504653	0.977782934914601	0	0
5408	L6322	0.761458761487336	0.977782934914601	0	0
5409	L6324	0.035671714550545	0.246748293005681	0	0
5410	L6325	NA	NA	0	0
5411	L6326	0.0001949129320607	0.00229070484104614	1	2
5412	L6328	0.764539218899373	0.977782934914601	0	0
5413	L6329	0.743513620358766	0.977782934914601	0	0
5414	L6330	0.440833247028896	0.977782934914601	0	0
5415	L6331	NA	NA	0	0
5416	L6332	0.384709495390688	0.977782934914601	0	0
5417	L6333	0.405244157309278	0.977782934914601	0	0
5418	L6334	0.809140828085078	0.977782934914601	0	0
5419	L6335	0.391562251540287	0.977782934914601	0	0
5420	L6336	NA	NA	0	0
5421	L6337	0.00441307093146045	0.0424710720050162	1	2
5422	L6338	0.827051551285103	0.977782934914601	0	0
5423	L6339	0.731372248460432	0.977782934914601	0	0
5424	L6340	0.492909160258351	0.977782934914601	0	0
5425	L6341	8.75825435609821e-13	3.93747549007923e-11	1	2
5426	L6342	0.644330681636397	0.977782934914601	0	0
5427	L6343	0.015557455669826	0.12842106875007	0	0
5428	L6344	0.702090612864468	0.977782934914601	0	0
5429	L6345	0.0786194049430164	0.473179442237476	0	0
5430	L6346	0.817778891256075	0.977782934914601	0	0
5431	L6347	0.71554286137188	0.977782934914601	0	0
5432	L6348	0.571765884430942	0.977782934914601	0	0
5433	L6349	0.35948378140944	0.977782934914601	0	0
5434	L6350	0.836955977720786	0.977782934914601	0	0
5435	L6351	0.246974441113537	0.970362439522626	0	0
5436	L6352	0.0921991585266605	0.535468716370294	0	0
5437	L6353	0.856276562181766	0.977782934914601	0	0
5438	L6354	6.9740089962473e-06	0.000109964047476219	1	2
5439	L6355	0.7902841274762	0.977782934914601	0	0
5440	L6356	0.5739893685907	0.977782934914601	0	0
5441	L6357	0.846995814636519	0.977782934914601	0	0
5442	L6358	0.833726716360304	0.977782934914601	0	0
5443	L6359	0.387068742016276	0.977782934914601	0	0
5444	L6360	0.101093081055818	0.57631016286939	0	0
5445	L6362	0.28119927541694	0.977782934914601	0	0
5446	L6363	0.320624023578158	0.977782934914601	0	0
5447	L6364	0.754608696832983	0.977782934914601	0	0
5448	L6365	NA	NA	0	0
5449	L6366	0.826524500770597	0.977782934914601	0	0
5450	L6367	0.63895869661394	0.977782934914601	0	0
5451	L6368	NA	NA	0	0
5452	L6369	0.450503676541053	0.977782934914601	0	0
5453	L6370	0.134707553374706	0.707581150979107	0	0
5454	L6371	0.799938266553119	0.977782934914601	0	0
5455	L6372	0.898814887924869	0.985661564694385	0	0
5456	L6373	0.264150628835457	0.977782934914601	0	0
5457	L6374	0.275319630019633	0.977782934914601	0	0
5458	L6375	0.4552338425921	0.977782934914601	0	0
5459	L6376	NA	NA	0	0
5460	L6377	0.87562314679014	0.978444240504121	0	0
5461	L6379	NA	NA	0	0
5462	L6380	NA	NA	0	0
5463	L6381	NA	NA	0	0
5464	L6382	0.988693263591209	0.999999909923171	0	0
5465	L6383	NA	NA	0	0
5466	L6384	2.84494004786218e-16	2.2833107746722e-14	1	2
5467	L6385	0.361079216730034	0.977782934914601	0	0
5468	L6386	NA	NA	0	0
5469	L6387	NA	NA	0	0
5470	L6388	0.817288283316142	0.977782934914601	0	0
5471	L6390	0.0181508280715152	0.144939700629894	0	0
5472	L6391	0.399774626663324	0.977782934914601	0	0
5473	L6392	0.843144108721072	0.977782934914601	0	0
5474	L6394	0.017844569502683	0.14309712784345	0	0
5475	L6395	0.960741699528435	0.999999909923171	0	0
5476	L6396	0.97466931632964	0.999999909923171	0	0
5477	L6398	0.440736984469475	0.977782934914601	0	0
5478	L6399	0.731535973275628	0.977782934914601	0	0
5479	L6400	NA	NA	0	0
5480	L6401	0.386224908529943	0.977782934914601	0	0
5481	L6402	NA	NA	0	0
5482	L6403	NA	NA	0	0
5483	L6404	0.831944270229549	0.977782934914601	0	0
5484	L6405	NA	NA	0	0
5485	L6406	0.30101911571494	0.977782934914601	0	0
5486	L6407	0.490879876342613	0.977782934914601	0	0
5487	L6408	0.749687251517589	0.977782934914601	0	0
5488	L6409	NA	NA	0	0
5489	L6410	0.835347000185348	0.977782934914601	0	0
5490	L6411	NA	NA	0	0
5491	L6412	0.864029208137794	0.977782934914601	0	0
5492	L6413	NA	NA	0	0
5493	L6414	0.518328599970037	0.977782934914601	0	0
5494	L6416	0.508243103505189	0.977782934914601	0	0
5495	L6417	0.876734774388061	0.97846599254541	0	0
5496	L6418	0.822456684222706	0.977782934914601	0	0
5497	L6419	0.808939560919275	0.977782934914601	0	0
5498	L6420	0.869167108630449	0.977782934914601	0	0
5499	L6421	NA	NA	0	0
5500	L6422	NA	NA	0	0
5501	L6423	0.780000217042647	0.977782934914601	0	0
5502	L6424	0.49908747789646	0.977782934914601	0	0
5503	L6425	1.53334010118393e-11	5.74209430995084e-10	1	2
5504	L6426	NA	NA	0	0
5505	L6427	0.171688142842703	0.814007031739501	0	0
5506	L6428	0.585168363759524	0.977782934914601	0	0
5507	L6429	0.550818869427989	0.977782934914601	0	0
5508	L6430	0.285640623669246	0.977782934914601	0	0
5509	L6431	0.81989682153991	0.977782934914601	0	0
5510	L6432	0.500438156668246	0.977782934914601	0	0
5511	L6433	0.436914367647529	0.977782934914601	0	0
5512	L6434	0.283722956818364	0.977782934914601	0	0
5513	L6435	0.352367641739786	0.977782934914601	0	0
5514	L6436	8.9802670248985e-05	0.00111857433566048	1	2
5515	L6437	0.814161413833911	0.977782934914601	0	0
5516	L6438	0.603780930034404	0.977782934914601	0	0
5517	L6439	0.546600037329634	0.977782934914601	0	0
5518	L6440	5.89391247951166e-09	1.55642284565341e-07	1	2
5519	L6441	0.609371397077047	0.977782934914601	0	0
5520	L6442	0.854106780595033	0.977782934914601	0	0
5521	L6443	NA	NA	0	0
5522	L6444	0.906629442221119	0.989236620912664	0	0
5523	L6445	0.625833360411585	0.977782934914601	0	0
5524	L6447	0.328371249197725	0.977782934914601	0	0
5525	L6448	NA	NA	0	0
5526	L6449	2.03246539233199e-07	4.37893597732927e-06	1	2
